year,CTY_CODE,COUNTRY,I_1,I_2,I_3,I_4,I_5,I_6,I_7,I_8,I_9,I_10,I_11,I_12,IYR,E_1,E_2,E_3,E_4,E_5,E_6,E_7,E_8,E_9,E_10,E_11,E_12,EYR
2011,6150,Samoa,0.314793,0.105599,0.069608,0.195099,0.436251,0.31553,0.317486,0.102459,0.217991,0.212946,0.49608,0.187258,2.9711,2.110289,1.584815,1.98626,2.141083,2.067636,2.008966,1.577429,1.524113,2.61973,1.967276,1.890779,2.308455,23.786831
2012,6150,Samoa,0.124271,0.085643,0.211813,0.156033,0.174524,0.275249,0.2537,0.057189,0.158533,0.120907,0.123317,0.648113,2.389292,1.320739,1.641335,1.298652,1.936023,1.953576,3.118849,2.422989,2.818442,1.549122,2.498537,2.480765,1.66389,24.702919
2013,6150,Samoa,0.184225,0.023506,0.198132,0.566272,0.608347,0.536498,0,0,0,0,0,0,2.11698,1.378585,1.552997,2.301167,4.342366,1.93682,1.965689,0,0,0,0,0,0,13.477624
2001,6223,Solomon Islands,0,0.1,0.1,0.1,0.1,0,0,0.1,0.1,0.2,1.7,0.1,2.6,5,0.2,0.3,0.2,0,0.1,0.1,0.1,0.1,0.6,0.5,0.2,7.4
2002,6223,Solomon Islands,0,0,0,0,0,0.1,0.2,0,0,0.1,0,0,0.4,0.3,0.2,0.1,0,0.2,0.1,0.1,0.1,0.1,0.1,0.3,0.2,1.8
2003,6223,Solomon Islands,0.064241,0.075046,0.110187,0.080321,0.074543,0.068507,0.052412,0.065177,0.050543,0.074363,0.037408,0.126247,0.878995,0.040021,0.014034,0.155669,0.107125,0.032462,0.050143,0.453944,0.212311,0.194777,0.10641,0.161197,0.306283,1.834376
2004,6223,Solomon Islands,0.057129,0.086381,0.056451,0.0871,0.053311,0.061932,0.116601,1.664435,0.182128,0.107719,0.133235,0.087002,2.693424,0.05198,0.101258,0.293587,0.131045,0.009502,0.298807,0.27146,0.43898,0.321484,0.371241,0.240246,0.22398,2.75357
2005,6223,Solomon Islands,0.083285,0.157288,0.109246,0.095701,0.070061,0.084921,0.054654,0.081794,0.066827,0.110747,0.067991,0.369049,1.351564,0.025993,0.027692,0.05326,0.128726,0.167921,0.184628,0.156016,0.357198,0.208891,0.209987,0.215527,0.561592,2.297431
2006,6223,Solomon Islands,0.070788,0.070062,0.217018,0.091149,0.248757,0.148265,0.06235,0.199397,0.063025,0.888468,0.105373,0.027954,2.192606,0.367875,0.237255,0.192018,0.226082,0.201843,0.340419,0.679898,0.451557,0.448505,0.485568,0.653271,1.395964,5.680255
2007,6223,Solomon Islands,0.081579,0.16504,0.085351,0.063398,0.095059,0.050843,0.168124,0.143165,0.043797,0.039157,0.103333,0.077696,1.116542,0.971671,0.25453,0.299912,0.394112,0.332432,0.276779,0.425964,0.562438,0.477621,0.417807,0.606507,0.418408,5.438181
2008,6223,Solomon Islands,0.125336,0.087238,0.082762,0.075254,0.045355,0.090112,0.062204,0.156105,0.129354,0.112489,0.197707,0.069257,1.233173,0.228056,1.240238,1.036128,0.311494,0.268526,0.177899,0.429045,0.316824,0.186103,0.35515,0.418491,0.278238,5.246192
2009,6223,Solomon Islands,0.046559,0.071839,0.11476,0.07313,0.053335,0.076804,0.071122,0.050076,0.037942,0.107191,0.026297,0.038052,0.767107,0.473983,0.713895,0.413513,0.38587,0.20385,0.596626,0.674391,0.650245,0.679077,0.622283,0.23546,0.371507,6.0207
2010,6223,Solomon Islands,0.058062,0.066296,0.053252,0.086729,0.035987,0.134481,0.146418,0.115143,0.092943,0.122796,0.064032,0.014609,0.990748,0.112354,0.053872,2.257019,0.189985,0.010997,0.074957,0.207214,0.161447,0.586098,0.634975,0.321368,0.343367,4.953653
2011,6223,Solomon Islands,0.096551,0.048124,0.09085,0.137829,0.426295,0.138603,0.039544,0.053013,0.054661,0.084198,0.058908,0.084608,1.313184,0.927564,0.185479,0.446858,0.18039,0.020977,0.434478,0.405424,0.422937,1.20234,0.248016,1.147486,0.33464,5.956589
2012,6223,Solomon Islands,0.024592,0.044474,0.122876,0.018855,0.03567,0.025451,0.08799,0.059513,0.007977,1.010693,0.091492,0.042746,1.572329,0.264456,0.812231,1.140441,1.468114,0.923561,0.24575,0.392128,0.267668,0.227314,0.499746,0.585495,0.427943,7.254847
2013,6223,Solomon Islands,0.026,0.03936,0.029254,0.616289,0.149608,1.375754,0,0,0,0,0,0,2.236265,0.826995,0.51488,1.781174,0.598929,0.266544,0.323913,0,0,0,0,0,0,4.312435
2001,6224,Vanuatu,0,0,0,0.1,0,0,0.1,0,0,0.1,0.2,0.1,0.6,0.1,0,0.1,0.1,0,0.1,0.1,0,0.1,0.1,0.1,0.1,0.9
2002,6224,Vanuatu,0,0.1,0,0,0,0.3,0,0.4,1.6,0.3,0,0,2.7,0,0.1,0.1,0,0,0,0,0.2,0.1,0.1,0,0,0.6
2003,6224,Vanuatu,0.053782,0.049239,0.071338,0.081593,0.049791,0.054727,0.05179,0.062326,0.043671,0.106373,0.046162,0.056594,0.727386,0.035082,0.054872,0.06003,0.06435,0.171366,0.196291,0.076943,0.023546,0.144586,0.119257,0.262682,0.057989,1.266994
2004,6224,Vanuatu,0.032847,0.321855,0.524611,0.15935,0.048472,0.265177,0.024855,0.080001,0.065187,0.112079,0.067972,0.098031,1.800437,0.527188,0.53363,0.133405,0.035096,0.522473,1.097219,1.037517,1.218373,1.167998,1.182202,1.262286,0.749816,9.467203
2005,6224,Vanuatu,0.129417,0.106071,0.066451,0.170453,0.042571,0.163665,0.169423,0.3296,0.431633,0.146424,0.283556,0.449877,2.489141,0.550163,0.714401,0.609538,0.2346,0.198085,1.111771,0.782976,0.398491,1.54925,1.464678,0.750156,0.774469,9.138578
2006,6224,Vanuatu,0.065569,0.421289,0.032915,0.096319,0.081623,0.110976,0.193641,0.210989,0.106853,0.711667,0.131795,0.095458,2.259094,1.132355,0.913513,0.687688,0.760101,0.812392,1.287395,1.471414,0.699101,0.231044,0.197201,0.498928,0.367967,9.059099
2007,6224,Vanuatu,0.043196,0.11929,0.048662,0.10015,0.052407,0.062392,0.076866,0.064388,0.11682,0.056133,0.026099,0.118381,0.884784,0.314209,3.610168,1.067703,2.847596,2.481266,0.990822,0.399521,0.15025,0.099353,0.244241,11.315503,0.427847,23.948479
2008,6224,Vanuatu,0.039406,0.207032,0.161219,0.124791,0.124484,0.044768,0.061718,0.058052,0.071624,0.297618,0.051118,0.048683,1.290513,61.060052,0.161069,0.121319,0.197608,0.258092,0.354819,0.270869,0.275134,0.267318,0.445594,0.161619,0.181925,63.755418
2009,6224,Vanuatu,0.460491,0.171611,0.308066,0.103564,0.048976,0.077441,0.074092,0.042167,0.13496,0.178691,0.145378,0.045458,1.790895,0.163981,0.146518,0.243557,0.544498,0.683541,0.185453,0.203776,0.248509,0.378449,0.240995,0.308637,0.555267,3.903181
2010,6224,Vanuatu,0.046627,0.079607,0.303248,0.020422,0.467335,0.058724,0.078055,0.221253,0.041987,0.081739,0.064891,0.121508,1.585396,0.136353,0.408061,0.786682,0.377749,0.325968,14.934508,0.348944,0.239853,0.594372,0.505951,0.164908,0.116883,18.940232
2011,6224,Vanuatu,0.08509,0.154136,0.068944,0.146502,0.14632,0.473337,0.151114,0.268868,0.053622,0.154046,0.04087,0.117358,1.860207,0.105178,0.126924,0.221924,0.643441,0.605192,0.667452,0.678568,0.503355,0.146302,0.468081,0.248731,0.737127,5.152275
2012,6224,Vanuatu,0.054877,0.175459,0.056263,0.250063,0.064287,0.225523,0.119387,0.083054,1.110808,0.219076,0.164768,0.07324,2.596805,1.19488,0.499799,18.497877,39.341104,3.239551,13.526372,4.051813,0.317642,15.994307,1.358487,0.968098,0.525809,99.515739
2013,6224,Vanuatu,0.166519,0.126565,0.208264,0.458381,1.785012,0.316424,0,0,0,0,0,0,3.061165,0.469625,0.281437,1.017131,1.090227,13.182828,2.616412,0,0,0,0,0,0,18.65766
2001,6225,Pitcairn Islands,0,0,0,0,0,0,0.1,0,0,0,0,0,0.1,0.2,0.1,0.5,0.5,0.6,0.9,0.8,0.5,0.3,0.7,0.2,0.2,5.5
2002,6225,Pitcairn Islands,0,0,0,0,0,0,0,0,0,0.1,0,0,0.1,0.2,0.1,0.4,0.8,1,0.2,0.9,0.3,0.3,0.7,0.8,0.4,6.1
2003,6225,Pitcairn Islands,0,0.002669,0.003431,0.07267,0.010178,0.009,0,0.028651,0.207564,0.062911,0.027289,0.0577,0.482063,0.18526,0.256664,0.367922,0.279746,0.212592,0.305647,0.22122,0.310397,0.139172,0.188946,0.250086,0.313941,3.031593
2004,6225,Pitcairn Islands,0.008599,0.064248,0.073018,0.059565,0.039728,0.073174,0.018546,0.00039,0.028605,0.092205,0.04673,0.142388,0.647196,0.290442,0.689102,0.22433,0.150363,0.427204,0.037851,0.073875,0.081808,0.192638,0.133399,0.007036,0.061061,2.369109
2005,6225,Pitcairn Islands,0.10593,0.000398,0,0,0,0,0.003212,0,0.840244,0.006319,0.0485,0.035909,1.040512,0.014328,0.038473,0.076291,0.042674,0.120771,0.035838,0.005883,0.013361,0.016006,0.044055,0.042236,0.006374,0.45629
2006,6225,Pitcairn Islands,0.025227,0.006197,0.007886,0.007205,0.004655,0.002399,0.013185,0,0.008466,0.00751,0.019209,0.003368,0.105307,0.004098,0.067439,0.025889,0.118086,0.164371,0.092244,0.067962,0.129965,0.106034,0.130488,0.137103,0.32153,1.365209
2007,6225,Pitcairn Islands,0,0.0028,0,0.009721,0,0.010472,0,0,0.025253,0.03461,0.00586,0,0.088716,0.043365,0.276125,0.130003,0.492902,0.14909,0.022543,0.07629,0.145282,0.238654,0.022085,0.032954,0.265504,1.894797
2008,6225,Pitcairn Islands,0,0.00816,0,0,0,0,0,0,0,0,0,0,0.00816,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,6225,Pitcairn Islands,0.004947,0,0,0,0,0.013916,0.00711,0,0,0,0,0,0.025973,0.568212,0,0,0,0,0,0,0,0,0,0,0,0.568212
2010,6225,Pitcairn Islands,0,0,0,0.00065,0.000175,0,0.002427,0,0.000019,0,0,0.000812,0.004083,0.000609,0,0.001132,0,0.00105,0,0,0.000262,0,0.00063,0,0,0.003683
2011,6225,Pitcairn Islands,0,0.000021,0.000217,0,0.000918,0,0,0.000191,0.001084,0.000119,0,0.000222,0.002772,0,0.000192,0,0,0,0.001716,0.000319,0.007109,0.001989,0.001698,0,0.002673,0.015696
2012,6225,Pitcairn Islands,0,0,0,0.001011,0,0,0.000164,0.000082,0.000007,0.003198,0.000008,0.000041,0.004511,0.00022,0.005292,0.001406,0,0.030024,0,0,0,0,0.003403,0.000182,0,0.040527
2013,6225,Pitcairn Islands,0,0.000113,0.001999,0,0.000075,0,0,0,0,0,0,0,0.002187,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,6226,Kiribati,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.2,0.7,1.2,0.8,0.4,0.2,0.1,0.2,0.2,0.2,0.1,1.5,0.3,5.9
2002,6226,Kiribati,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0,0.1,0.1,1.1,1.1,0.1,0.5,0.1,0.1,0.3,0,0,0.3,0.4,0.6,0.2,3.7
2003,6226,Kiribati,0.061887,0.055632,0.534335,0.10158,0.057811,0.083817,0.099553,0.316603,0.123607,0.116585,0.122083,0.12517,1.798663,0.05805,0.052861,0.028661,0.023684,0.108982,0.055558,0.505705,0.279705,0.034203,0.028607,0.071613,0.085038,1.332667
2004,6226,Kiribati,0.081062,0.099847,0.100214,0.100065,0.583526,0.095618,0.083597,0.082367,0.066682,0.103183,0.06243,0.050178,1.508769,0.069457,0.010931,0.168456,0.242196,0.17232,0.119839,0.153284,0.058894,0.024775,0.027696,0.113521,0.181097,1.342466
2005,6226,Kiribati,0.042787,0.040439,0.098193,0.090547,0.107671,0.104968,0.104306,0.094014,0.082334,0.105614,0.142624,0.091084,1.104581,0.465528,0.223712,0.008649,0.038346,0.042847,0.208292,0.438706,0.436942,0.308693,0.149398,0.043211,0.047284,2.411608
2006,6226,Kiribati,0.073166,0.071587,0.104237,0.062935,0.079177,0.029566,0.038531,0.214453,0.31023,0.156277,0.105005,0.100569,1.345733,0.028182,0.139318,0.08942,0.031168,0.013288,0.067906,0.134523,0.072967,0.342574,0.109846,0.235047,0.128061,1.3923
2007,6226,Kiribati,0.136197,0.094186,0.114799,0.176707,0.125952,0.153677,0.087306,0.049728,0.06009,0.109985,0.05938,0.065079,1.233086,0.047882,0.069686,0.060102,0.181303,0.181281,0.098314,0.178895,0.103452,0.067296,0.056701,0.047142,0.057455,1.149509
2008,6226,Kiribati,0.097301,0.085532,0.090365,0.046539,0.105232,0.090338,0.046427,0.082654,0.108324,0.091819,0.062105,0.040279,0.946915,0.15644,0.103829,0.042486,0.112476,0.073298,0.20184,4.070681,2.20431,0.037857,0.025423,0.18248,0.13642,7.34754
2009,6226,Kiribati,0.048465,0.076846,0.300103,0.089978,0.06961,0.066192,0.102773,0.05958,0.176048,0.079353,0.014462,0.0606,1.14401,0.056174,0.023788,0.067362,0.036036,0.045158,0.032146,0.029078,0.243607,0.102986,0.086105,0.06897,0.033262,0.824672
2010,6226,Kiribati,0.085625,0.043775,0.085789,0.072191,0.004955,0.055017,0.046866,0.067316,0.046952,0.3804,0.048503,0.085786,1.023175,0.053479,0.115049,2.960653,0.104635,0.34501,0.04427,0.095782,0.058691,0.121256,0.006243,0.003925,0.068804,3.977797
2011,6226,Kiribati,0.053651,0.074348,0.055872,0.025052,0.045548,0.051454,0.051363,0.057335,0.05082,0.055913,0.084115,0.040037,0.645508,0.239434,0.151627,15.676341,0.164436,0.111152,0.093186,0.17653,0.376284,0.336263,0.101019,0.009296,0.24334,17.678908
2012,6226,Kiribati,0.042692,0.054335,0.056573,0.048632,0.082309,0.041524,0.030592,0.05704,0.034387,0.063092,0.049777,0.035299,0.596252,0.011139,0.30274,0.359127,0.109197,0.570081,0.639155,0.388417,1.194615,0.474436,0.064024,0.441979,0.051038,4.605948
2013,6226,Kiribati,0.044985,0.049041,0.094809,0.073665,0.053971,0.050776,0,0,0,0,0,0,0.367247,0.04935,0.104476,0.439597,0.068113,0.419978,0.681063,0,0,0,0,0,0,1.762577
2002,6227,Tuvalu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,6227,Tuvalu,0,0,0,0,0,0,0,0,0,0,0.007236,0,0.007236,0,0,0,0,0,0,0,0,0,0.025,0.048885,0.002687,0.076572
2004,6227,Tuvalu,0,0,0,0.004384,0,0,0,0.002075,0,0.000481,0.031875,0.005621,0.044436,0.20242,0.056384,0.002543,0.05776,0.003269,0,0,0,0,0,0,0,0.322376
2005,6227,Tuvalu,0,0,0,0.0078,0,0,0,0.002453,0.003288,0.034894,0.008433,0,0.056868,0,0.008487,0.00048,0.00656,0.000371,0,0,0.003795,0.000215,0,0.0077,0.014852,0.04246
2006,6227,Tuvalu,0,0,0.005325,0.0035,0,0,0.01369,0,0,0,0,0,0.022515,0.000816,0,0,0.0191,0.001081,0,0,0.028752,0,0,0.01,0.004541,0.06429
2007,6227,Tuvalu,0.00595,0,0,0,0,0.002825,0.015489,0,0.003345,0,0,0,0.027609,0,0,0,0.005702,0.000323,0,0.015,0.000849,0,0.02805,0.001588,0,0.051512
2008,6227,Tuvalu,0.003608,0,0,0.00214,0.030341,0.012482,0,0,0.004352,0.035,0.000314,0,0.088237,0.002938,0.000166,0,0,0,0,0.007265,0.064786,0.003644,0.02745,0.001554,0.02262,0.130423
2009,6227,Tuvalu,0,0.08353,0.000749,0,0,0,0,0.004926,0,0,0,0,0.089205,0.008365,0.054835,0.003081,0,0.042271,0.002393,0,0,0,0.018126,0.021496,0.001217,0.151784
2010,6227,Tuvalu,0,0.000552,0,0.010741,0.000005,0.000002,0,0,0.000054,0,0.000001,0.009204,0.020559,0,0,0.028883,0.014041,0.037759,0.07213,0.070512,0.108587,0.139707,0.072642,0.047358,0.029326,0.620945
2011,6227,Tuvalu,0,0.001002,0,0.000217,0.00013,0,0,0.000678,0,0,0.000004,0,0.002031,0.03133,0.055067,0.061238,0.023292,0.064022,0.002775,0.032431,0.085916,0.060893,0.039799,0,0.267398,0.724161
2012,6227,Tuvalu,0,0,0.033203,0,0.000486,0,0.000274,0.003873,0.000387,0.000038,0,0.001744,0.040005,0.069888,0.070174,0,0.076686,0.032414,0.015738,0.033616,0.05248,0.087166,0.105879,0.005283,0.062822,0.612146
2013,6227,Tuvalu,0.000013,0.000283,0.00087,0.00697,0.000013,0.000856,0,0,0,0,0,0,0.009005,0.034132,0,0.099636,0.067814,0,0,0,0,0,0,0,0,0.201582
2001,6412,New Caledonia,0.6,2.6,0.6,0,0.1,1.5,1.6,2.7,1.2,0.1,1.6,2,14.6,1.2,4.6,3,2.2,1.5,2.4,2,1.8,1.7,1.8,1.3,1.6,25.1
2002,6412,New Caledonia,0.7,0.7,0.5,0.1,0.1,0.3,0.3,0.3,2.7,1.8,1.6,0.6,9.7,3.3,2,2.8,3.2,8.2,3,1.3,2.1,1.3,1.6,4.1,3.7,36.6
2003,6412,New Caledonia,1.208881,0.064056,0.562128,4.044281,1.300288,1.815507,1.220975,0.058143,1.059544,1.135055,0.080786,0.008188,12.557832,3.794634,1.876113,1.591025,1.828706,3.180151,3.424512,4.8399,3.412511,7.376434,5.409998,3.192762,3.304444,43.23119
2004,6412,New Caledonia,0.195281,2.567123,2.311515,2.140333,1.976131,1.467937,1.519489,1.58175,1.50179,1.416367,1.574448,1.18458,19.436744,4.564392,2.528116,1.889894,4.454439,4.701716,2.133949,4.399113,6.634493,6.658144,3.23345,1.982111,1.886315,45.066132
2005,6412,New Caledonia,2.123086,1.569403,1.63606,2.698238,1.756447,2.320625,1.709226,1.590559,7.556286,0.210733,2.185207,1.818381,27.174251,1.846261,1.611778,2.508134,2.167486,2.564373,4.140271,4.116776,3.583542,3.696615,5.002071,3.369982,3.795817,38.403106
2006,6412,New Caledonia,0.888713,4.301678,3.707997,3.89735,1.739849,5.233246,3.391603,5.937249,5.394006,2.4003,7.072973,6.66035,50.625314,1.850116,1.448335,2.252216,2.681241,2.655557,3.817722,2.275124,9.437752,3.416375,2.832578,7.14565,3.794547,43.607213
2007,6412,New Caledonia,2.498638,2.247265,6.944234,12.240345,8.093578,8.368509,6.616711,5.727755,4.286105,5.551842,11.126225,5.673665,79.374872,4.810098,2.870607,2.492535,5.309096,7.692835,4.455038,4.138685,2.607442,3.583355,4.886294,6.395206,8.544263,57.785454
2008,6412,New Caledonia,7.311488,4.671364,2.117953,9.409243,4.349179,4.010281,1.230681,2.581628,1.801267,7.639197,2.606145,2.468726,50.197152,7.375238,5.158626,5.527047,15.407676,7.551432,7.813201,4.835501,8.079077,7.199222,8.140228,7.347538,4.685277,89.120063
2009,6412,New Caledonia,1.823235,1.427146,0.711771,3.704447,1.556306,1.47012,0.175602,0.14562,5.274513,3.823336,0.120434,6.742175,26.974705,6.18587,6.142084,11.808686,8.32572,5.472951,5.231341,5.079521,5.431592,4.481769,6.538965,6.21818,6.94331,77.859989
2010,6412,New Caledonia,2.642584,1.944309,6.007113,5.95036,6.757278,6.884264,2.66607,6.811536,6.666731,2.863719,12.160131,9.218095,70.57219,6.60652,3.51502,4.887697,7.674549,8.623024,7.5749,7.785851,9.993701,14.694844,8.261324,21.878515,6.539848,108.035793
2011,6412,New Caledonia,8.302982,9.781224,11.351754,5.298277,17.647701,8.863774,6.51366,0.492633,6.176561,5.698723,4.715864,6.285755,91.128908,4.032924,3.57542,16.317762,4.511375,7.321862,7.114378,23.206565,3.290056,6.832786,12.623408,14.032302,12.474112,115.33295
2012,6412,New Caledonia,1.953127,6.961777,5.093284,3.137707,2.214082,4.575884,8.210786,4.151976,6.20391,4.824369,5.269742,4.97819,57.574834,6.288446,6.212744,6.681217,7.980218,7.494651,5.87229,4.286379,6.872826,7.618235,6.093541,4.428856,5.270538,75.099941
2013,6412,New Caledonia,9.236333,6.889593,5.081584,6.393895,4.678094,6.377944,0,0,0,0,0,0,38.657443,5.416914,3.211121,7.684638,8.358459,7.036147,6.937727,0,0,0,0,0,0,38.645006
2001,6413,Wallis and Futuna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,6413,Wallis and Futuna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0.1,0,0,0,0,0.2
2003,6413,Wallis and Futuna,0,0,0,0,0,0,0.008778,0,0,0,0,0,0.008778,0.143219,0.079886,0.075302,0.004032,0.08528,0.064671,0.086116,0.005451,0,0,0.007741,0.000438,0.552136
2004,6413,Wallis and Futuna,0,0,0,0.00082,0,0,0,0,0,0,0,0.000375,0.001195,0,0.125496,0.007103,0,0,0,0,0,0,0,0,0.035967,0.168566
2005,6413,Wallis and Futuna,0,0,0,0,0,0,0,0,0,0,0.00288,0.019589,0.022469,0.019417,0.069033,0.018597,0.011353,0.000365,0.011472,0.103028,0.033002,0.00154,0.133381,0.007549,0,0.408737
2006,6413,Wallis and Futuna,0,0,0,0,0,0,0,0,0,0,0.0117,0.0336,0.0453,0,0,0,0.02,0.021132,0.027877,0.00024,0.015,0.005554,0.000266,0.059607,0.028374,0.17805
2007,6413,Wallis and Futuna,0.000301,0,0.0024,0.003912,0,0,0,0.005658,0.020882,0,0,0,0.033153,0.001415,0.025,0.016415,0.037897,0.002097,0.055887,0.018163,0.007786,0.000393,0.02,0.016132,0.01136,0.212545
2008,6413,Wallis and Futuna,0,0,0,0,0,0.00385,0,0,0,0,0,0,0.00385,0.015595,0.015849,0.033393,0.046842,0.060367,0.023273,0.103621,0.100865,0.044493,0.092214,0.074549,0.095849,0.70691
2009,6413,Wallis and Futuna,0,0,0.022031,0,0,0,0,0,0.012054,0,0,0,0.034085,0.031105,0.104601,0.017331,0.000849,0.085769,0.127453,0.014521,0.000566,0.055,0.038337,0.015,0.044965,0.535497
2010,6413,Wallis and Futuna,0,0,0,0,0.003018,0.012604,0,0,0,0,0,0,0.015622,0.053863,0.111251,0.011487,0,0.025992,0.220829,0,0.002985,0.040634,0.056915,0.231041,0.023135,0.778132
2011,6413,Wallis and Futuna,0,0,0,0,0,0,0.002952,0.000473,0.002317,0,0,0,0.005742,0.000269,0,0,0.081519,0.021132,0.067355,0.014249,0.043915,0.021132,0.009932,0,0.023045,0.282548
2012,6413,Wallis and Futuna,0,0,0,0,0,0.000019,0,0,0,0,0,0,0.000019,0.007445,0.018491,0.074927,0.060021,0.16062,0.019218,0.024299,0.10094,0.004952,0.004945,0.052623,0.073759,0.60224
2013,6413,Wallis and Futuna,0,0,0,0,0.294131,0,0,0,0,0,0,0,0.294131,0.031117,0.037128,0.06771,0.033641,0.071471,0.071399,0,0,0,0,0,0,0.312466
2001,6414,French Polynesia,3.2,3.1,6.4,5.2,4.2,3.5,2.7,3.4,2.4,3.5,3.9,6.5,48,7.2,7.5,6.3,8,6.2,6.3,6.4,5.3,6.9,9.2,7.5,6.1,82.9
2002,6414,French Polynesia,3.4,2.2,4.2,6.5,4.2,3.2,3.4,2.9,2.5,5.5,3.4,2.7,44.1,6.1,6.6,8.5,5.2,5.7,9.3,7,6.3,6.3,6.5,6.3,5.2,79
2003,6414,French Polynesia,3.91602,1.88586,3.865705,3.972252,3.924395,3.177541,4.551023,2.694922,5.268808,6.217278,4.070334,4.435664,47.979802,7.195418,7.186081,6.316838,5.60064,6.236213,7.764786,8.372664,14.338999,7.058775,7.132083,7.757593,6.517281,91.477371
2004,6414,French Polynesia,4.324822,3.007247,4.675252,3.647451,8.565174,3.742003,7.514498,3.060176,5.120927,4.598357,14.780029,3.964164,67.0001,6.438765,7.303795,7.101168,6.942607,7.707977,7.723686,7.309083,6.97674,8.48772,9.211362,9.635587,8.243594,93.082084
2005,6414,French Polynesia,4.610775,3.505538,4.726452,4.022701,5.936269,8.074355,3.640105,4.188587,4.615425,5.228345,7.660164,3.915519,60.124235,6.497659,7.675154,7.870679,16.878225,9.52747,7.718612,11.64882,7.980306,7.836697,11.567455,8.479545,8.157762,111.838384
2006,6414,French Polynesia,4.270386,1.612838,4.710551,3.112807,5.091643,3.797796,5.904941,4.844815,10.607316,7.572099,3.671923,2.900739,58.097854,8.216972,7.622767,8.583674,7.415242,8.340022,12.527811,8.07282,8.042565,11.653256,10.607063,8.251345,8.825096,108.158633
2007,6414,French Polynesia,5.541763,2.13007,11.260878,2.763119,7.488443,3.34615,5.061624,3.846419,2.786063,11.437766,3.268106,3.295344,62.225745,6.510146,6.542554,12.719946,8.848906,7.149776,13.603904,9.232003,9.727168,9.960436,12.752055,9.956096,17.411493,124.414483
2008,6414,French Polynesia,3.404753,2.839292,33.917351,2.655562,5.623879,2.277486,3.38728,2.467261,7.572119,3.344636,2.977217,1.896921,72.363757,8.277544,10.854903,11.33972,14.184763,11.231521,10.962205,10.401906,9.371469,11.574655,11.845639,11.02888,9.25796,130.331165
2009,6414,French Polynesia,1.597974,1.848161,3.977189,2.089473,4.18846,1.512719,2.382948,1.623928,3.23469,3.06252,1.956933,1.79944,29.274435,9.479499,10.03991,10.755737,8.879559,7.648499,9.4034,8.90034,9.254837,8.82296,10.676185,9.871648,9.026295,112.758869
2010,6414,French Polynesia,3.08543,7.461743,4.088969,4.08176,3.409475,2.457739,2.395633,2.479884,10.134351,2.808662,8.071523,2.389037,52.864206,8.097744,9.653305,11.043312,10.875593,10.778289,13.544004,7.876463,8.872708,10.081528,10.449916,10.24053,10.077315,121.590707
2011,6414,French Polynesia,2.908614,1.592955,3.410843,3.530301,5.617452,6.321676,3.0326,2.687062,8.429801,3.385478,8.375498,4.738796,54.031076,9.33514,10.253314,11.508819,9.255448,11.103504,8.913575,11.892146,10.470619,11.034421,11.600273,11.411017,9.570723,126.348999
